"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BANANE LOSE",1,1.25,"7","FV"
"MINI ROMANA",2,0.95,"7","FV"
"GURKEN",3,0.69,"7","FV"
"AVOCADO VORGER.",2,0.99,"7","FV"
"APFEL ROT, EXTRA",1,2.79,"7","FV"
"HELA KETCHUP DELIKAT",1,3.39,"7","OTHER"
"STEAK SAUCE",1,1.39,"7","OTHER"
"WALDHONIG QS",1,2.69,"7","OTHER"
"BIO AGAVENDICKSAFT",1,2.35,"7","OTHER"
"GRANINI BASIL BERRY",1,1.49,"19","OTHER"
