"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"CHINESISCH.WOKGEMÜSE",1,1.35,"7","FV"
"KALAMATA OLIVEN",1,1.69,"7","FV"
"KALAMATA OLIVEN O.ST",1,1.69,"7","FV"
"MUNGBOHNENKEIMLINGE",1,0.55,"7","FV"
"MIWA M. KOHLENSÄURE",2,1.35,"19","OTHER"
"BIO MAISWAFFELN",1,2.25,"7","OTHER"
