"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"NATURALIS CLASSIC 1,5L FL",1,0.29,"19","OTHER"
"GW KRAEUTERBAGUETTE 175G",1,0.99,"7","OTHER"
"GW TRAD. PFANN. SORT. 600G",1,2.99,"7","OTHER"
"NOGGER CHOC 90ML",1,0.89,"7","OTHER"
"GL MILCHDRINK SORT. 500ML",1,0.89,"7","MD"
"BO-KRAPFEN 1ST",1,0.45,"7","OTHER"
