"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BIO KOERN. FRISCH",1,1.45,"7","MD"
"KOERN FK LIGHT",1,1.19,"7","MD"
"PHILAD. BAL. NAT.",2,1.19,"7","MD"
"SPEISEQUARK",2,0.69,"7","MD"
