"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"LEICHT & CROSS",1,1.39,"7","OTHER"
"BONDUEL.BUNTE",2,1.79,"7","FV"
"BIO.E. ORAN.SAFT 1L",1,2.65,"19","OTHER"
"BIRNEN XENIA",1,1.68,"7","FV"
"SIMML. GELEE",1,4.29,"7","OTHER"
"BIO ALNATURA CREME",1,7.49,"7","OTHER"
"ZE KIWIS",1,0.49,"7","FV"
"TEEKANNE TEE",1,2.19,"7","OTHER"
"BARILLA GIRANDOLE",1,0.99,"7","OTHER"
"SCHWARZ. SCHMAND",1,1.55,"7","MD"
"SL TOMATEN",1,2.99,"7","FV"
"BIO ALNA. SCHOKOLA.",1,2.49,"7","OTHER"
