"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BANANE FAIR BIO",1,2.01,"7","FV"
"BIO KAISERGEMÜSE",1,2.69,"7","FV"
"FRI. ALPENMILCH 3,8%",2,1.35,"7","MD"
"GRIECH. JOHURT 10%",1,2.29,"7","MD"
"VITALIS MÜSLI. KNUS.",1,1.99,"7","OTHER"
"SPAGHETTI",1,0.69,"7","OTHER"
"SNACK-MANDELN",1,2.22,"7","FV"
"CROISSANT BUTT.",3,0.33,"7","OTHER"
"MILCHBRÖTCHEN",1,1.7,"7","OTHER"
"GREFÜLLTE TAFEL",1,1.29,"7","OTHER"
"ERDNÜSSE MAIS MIX",1,1.39,"7","OTHER"
