"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"COMPASS PASTILLEN",2,0.99,"7","OTHER"
"WAGNER BIG PIZZA",2,1.69,"7","OTHER"
"EIER BODENHALTUNG",1,1.99,"7","MD"
"BANANEN",1,1.09,"7","FV"
"TOMATE, RISPEN",1,2.93,"7","FV"
"ROMANA-MINI",2,0.79,"7","FV"
"MIR. WHIP 23",1,1.29,"7","OTHER"
