"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"FINESSE",1,1.59,"7","MD"
"KIWI GOLD",3,0.89,"7","FV"
"KAKI",2,0.79,"7","FV"
"SALATGURKE",1,0.89,"7","FV"
"SOJA NATUR UNGES",1,1.49,"7","OTHER"
"NIMM2.LACHG.RO",1,1.29,"7","OTHER"
"KNABE KOLA ZERO",1,1.09,"19","OTHER"
