"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"ROUGETTE OFEN",3,5.99,"7","MD"
"VILLANI SPECK",2,6.99,"7","MD"
"STOCKM. SO. FR. STÜ.",1,1.99,"7","MD"
"NORD. SEEL. SCHINKEN",1,2.49,"7","MD"
"LEBERROLLE",1,2.36,"7","MD"
"SCHINKENWURS",1,2.36,"7","MD"
"SCHWEINEBAUC",1,1.99,"7","MD"
"BELEG FRISCHFLEISCH + GEFLÜGE",1,15,"7","MD"
"EIER M-L 10ER",1,2.99,"7","MD"
"PAPRIKA",1,0.97,"7","FV"
"ML CHAMPIGNONS",1,1.79,"7","FV"
"MÖHREN",1,0.35,"7","FV"
