"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"HACKB. GEF. TZATZIKI",1,2.23,"7","MD"
"FRÜHLINGSROLLEN VEG.",1,1.95,"7","OTHER"
"PARMIGIANO GEHOBELT",1,1.99,"7","MD"
"BG SWEET SOUR SAUCE",1,1.69,"7","OTHER"
"H-MILCH 3,5% HF3",1,1.09,"7","MD"
"SPAGH. GERICHT KÄSE",1,1.59,"7","OTHER"
"SCHWIP SCHWAP ZERO",1,0.99,"19","OTHER"
"HÄHN.-ROLLBRAT. KÄSE",1,4.39,"7","MD"
