"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"RAMA ZUM KOCHEN 7%",2,0.85,"7","MD"
"BIFI ROLL XXL",1,1.69,"7","MD"
"FUSILLI",1,0.79,"7","OTHER"
"APFELSCHORLE LEICHT",2,1.19,"19","OTHER"
