"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BOHNEN 500G",1,1.19,"7","FV"
"PILZE SHIMEJI MIX",1,1.59,"7","FV"
"PFLAUMEN BLAU/ROT",1,1.08,"7","FV"
"TRAUBE ROT KERNL.",1,2.95,"7","FV"
"MELONE GALIA",1,2.99,"7","FV"
"PAPAYA",1,2.29,"7","FV"
