"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"NORDSEEWEIDEMILCH",1,1.25,"7","MD"
"ROTK. ROSE ALKF.",2,1.69,"19","OTHER"
"RAMA CREMEFINE",1,0.88,"7","OTHER"
"MARONEN VORGEKOCHT",1,3.99,"7","FV"
"K. FORELLENFIL. PFEF",1,2.49,"7","MD"
"KBIO BIOLAND BERGK",1,1.89,"7","MD"
"WALNUSSBAGUETTE",1,1.99,"7","OTHER"
"FRANZBRÖTCHEN",2,0.79,"7","OTHER"
"SMARTIES MINI",1,5.49,"7","OTHER"
"WERTHERS ORIGINAL",1,1.79,"7","OTHER"
