"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"PUTEN BRUSTTEILSTÜCK",1,9.29,"7","MD"
"FLYING GOOSE",1,3.49,"7","OTHER"
"BANANEN",1,0.6,"7","FV"
"FEUERGEBRANNTE MANDELN",1,1.99,"7","OTHER"
"GULASCHSUPPE",1,1.49,"7","OTHER"
"LINSENCHIPS",1,1.19,"7","OTHER"
"SPINAT",1,1.29,"7","FV"
"SOJASOßE",1,1.39,"7","OTHER"
"GRÜNE PFEFFERONEN",1,1.19,"7","OTHER"
