"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"KAESE-SNACK",1,2.69,"7","MD"
"GRANA PADANO",1,3.29,"7","MD"
"TRAUBE HELL KL",1,5.32,"7","FV"
"FR. WEIDEMILCH",2,1.25,"7","MD"
"BAR. HAFERDRINK",1,1.49,"19","OTHER"
"TARTEX SC TOSKA",1,2.69,"7","OTHER"
"TARTEX SCHARFE T",1,2.89,"7","OTHER"
"PASSIERT.TOMATEN",1,0.69,"7","FV"
"HARIBO HAPPY COL",1,0.79,"7","OTHER"
"SUPER WUMMIS",1,0.79,"7","OTHER"
"HARIBO GOLDBAER",1,0.79,"7","OTHER"
"HARIBO SAURE POM",1,0.79,"7","OTHER"
"CHOCO EDELHERB",1,3.79,"7","OTHER"
