"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BIRNENSAFT",1,2.67,"19","OTHER"
"MILCHREISFLOCKEN",1,3.49,"7","OTHER"
"TRAKTORRÄDER ERB",1,0.55,"7","OTHER"
"ZWETSCHGEN",1,3.28,"7","FV"
"NUTS + SEEDS MÜS",1,3.99,"7","OTHER"
