"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"TORTILLA WEIZ. LE",1,1.29,"7","OTHER"
"KNOBLAUCHCREME",1,3.49,"7","OTHER"
"INGWER BIO",1,0.99,"7","FV"
"BIO EIER OKT",1,3.39,"7","MD"
"BIO NO MILK",1,1.25,"19","OTHER"
"HAFERDRINK CARAM",1,2.59,"19","OTHER"
"NOT MILK 1,8%",1,1.99,"19","OTHER"
"BAUERNHOFTIERE",1,2.99,"7","OTHER"
"BROCCOLI-KAESE",1,3.39,"7","OTHER"
"MINI FRUHL. ROLL",1,2.59,"7","OTHER"
"LAUGENSTANGE 7ER",1,1.99,"7","OTHER"
