"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BANANE LOSE",1,0.68,"7","FV"
"PETERSILIE",1,1.49,"7","FV"
"APFEL GRÜN, SÄUERLICH",1,1.99,"7","FV"
"PAPRIKA",1,1.49,"7","FV"
"HEIDELBEEREN",1,2.79,"7","FV"
"BIO ERBSEN",1,2.69,"7","FV"
"SKYR NATUR (OGT)",1,1.49,"7","MD"
"WEIZENMEHL TYPE 405",2,0.59,"7","OTHER"
"THUNFISCHSTEAK",1,1.29,"7","MD"
"HERZEN STERN. BREZ. VM",1,3.99,"7","OTHER"
"WEIZENMISCHBROT GES.",1,0.99,"7","OTHER"
