"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"LACHSF. KR-PARM.",1,4.54,"7","MD"
"SALATBAR 1,3L",1,5.72,"7","OTHER"
"APFEL BRAEBURN",1,1.06,"7","FV"
"POMMES FEINSCH.",1,1.99,"7","OTHER"
"PEPERONI",1,1.99,"7","FV"
"SMARTIES RIESEN.",1,2.79,"7","OTHER"
"COLA ZERO DS",4,0.39,"19","OTHER"
