"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"KUERBIS BUTTERN.",1,1.87,"7","FV"
"DAS PURE BIOBROT",2,1.75,"7","OTHER"
"BIO H-MILCH 3,8%",1,1.25,"7","MD"
"KONFEKT",2,2,"7","OTHER"
"KH APFELLIKOER",1,3.79,"19","OTHER"
"PUMKIN SPICE",1,3.99,"7","OTHER"
"LAURENZER PROSECC.",1,3.49,"19","OTHER"
