"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"SNACK ROLLS 220G",2,1.5,"7","OTHER"
"KNACKER",2,4.5,"7","MD"
"ZWIEBLING",1,3.95,"7","OTHER"
"GNOCCHI 280G",2,2,"7","OTHER"
"FLEISCHSALAT MIT ...",1,0.85,"7","OTHER"
"HERINGSALAT",1,1,"7","OTHER"
"SKYR NATUR",3,1,"7","MD"
"RAMEN 140G",3,1,"7","OTHER"
"ZWIEBELMETTWURST",3,0.83,"7","MD"
"BULDAK KIMCHI 5...",1,3.95,"7","OTHER"
"MINERALWASSER STILL",6,0.4,"19","OTHER"
