"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"FANTA ORANGE 1,5L",1,1.89,"19","OTHER"
"G&G DIREKTSAFT 1L",1,2.99,"19","OTHER"
"VITAMIN WELL 0,5L",1,1.99,"19","OTHER"
"HERZ. PASTASAUCE",1,1.99,"7","OTHER"
"G&G TORTELLON",2,0.99,"7","OTHER"
"G&G CROISSANT",2,1.59,"7","OTHER"
"HARIBO COLOR-RADO",1,1.49,"7","OTHER"
"NIMM2 LACHGUMMI",1,0.99,"7","OTHER"
"G&G EDAMER GE",2,1.79,"7","MD"
