"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"TRAUBEN HELL KERNLOS",1,1.89,"7","FV"
"OLD AMSTERDAM KÄSES.",1,3.79,"7","MD"
"DT. MARKENBUTTER",1,1.49,"7","MD"
"GROßE BAUER ERDBEERE",1,0.99,"7","MD"
"ZOTT PANNACOTTA ERD.",1,0.39,"7","MD"
"ZOTT PANNACOTT.HIMB.",1,0.39,"7","MD"
"ITAL. ZITRONENLIMO",1,0.59,"19","OTHER"
