"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"LIEKEN URKORN FITNESSBROT 500G",1,1,"7","OTHER"
"BIO NATURLAND KAROTTEN 1KG",1,1,"7","FV"
"BIO NL ZITRONEN 500G VKE",1,1.59,"7","FV"
"MINIGURKEN 750G",1,2.59,"7","FV"
"BLUMENKOHL",1,1.79,"7","FV"
