"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"KLC OFENKART 650G",1,1.99,"7","OTHER"
"SNACKMÖHREN 200G",1,1.29,"7","FV"
"KLC ROTE LINSEN",1,1.39,"7","FV"
"ROTW. WEISSN. HTR",1,2.49,"19","OTHER"
"WHIS. TASTY 12X85G",1,3.83,"7","OTHER"
"KLC TAGLIATELLE",2,1.29,"7","OTHER"
"STAUDENSELLLERIE",1,1.49,"7","FV"
"WAG. BIO-LORBEERBL.",1,1.83,"7","FV"
"KLC. PASS. TOM. 500G",1,0.65,"7","FV"
"KLC THYMIAN 20G",1,0.68,"7","FV"
"OSTM.KREUZKÜMMEL",1,1.83,"7","OTHER"
"KNOBLAUCH 200G",1,1.29,"7","FV"
