"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"TOMATEN STRAUCH",1,1.35,"7","FV"
"MANGO",1,1.59,"7","FV"
"KIWI LOSE",2,0.49,"7","FV"
"PAPRIKA MIX",1,0.99,"7","FV"
"KASHKAVAL KÄSE (OGT)",1,4.99,"7","MD"
"PASTRAMI ZITRONENPF.",1,1.99,"7","MD"
"HAFERFLOCKEN KERNIG",1,0.69,"7","OTHER"
