"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"GL FRISCHKAESE OGT NATUR 300G",1,1.69,"7","MD"
"VL EIER BH 10ST",1,1.99,"7","MD"
"BANANEN LOSE WT",1,1.09,"7","FV"
"BANANEN LOSE MT",1,0.8,"7","FV"
"ERDNUESSE 400G",1,2.49,"7","FV"
"RINDER-GULASCH 500G",1,6.49,"7","MD"
