"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"MOZZARELLA",1,0.85,"7","MD"
"WEIZENBROETCHEN",1,0.19,"7","OTHER"
"JOGHURT B. KUGEL",2,0.49,"7","MD"
"JMDE PAW PATROL",1,0.49,"7","MD"
"SCHLEMMERJOGHURT",1,0.49,"7","MD"
"KNUSPERJOGHURT",2,0.49,"7","MD"
"JOGH. MOUSSE",1,0.49,"7","MD"
"KNUS. JOGH. 3,8%",1,0.49,"7","MD"
"MUELLER JMDE",1,0.49,"7","MD"
