"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BIO E. SMOOTHIE",1,1.79,"19","OTHER"
"OETK. SAHNE PUDDING",1,1.29,"7","MD"
"BIO E. H-MIL. 1",2,1.15,"7","MD"
"VOLVIC NATURELLE 1L",1,0.99,"19","OTHER"
