"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"FRISCHKAESE NATU",1,1.69,"7","MD"
"KOERNIGER FK",1,1.19,"7","MD"
"FINN-BROETCHEN",1,0.95,"7","OTHER"
"HAUCHSCHN KH",1,1.59,"7","MD"
"EISBERGSALAT",1,0.89,"7","FV"
"CHERRYROMATOMATE",1,0.79,"7","FV"
"BIO HAFERDRINK",1,0.9,"19","OTHER"
"SOUR CREME",1,0.65,"7","MD"
"KINDER RIEGEL",1,4.89,"7","OTHER"
"LOSCHER CLUBMATE",1,0.89,"19","OTHER"
