"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"OLD AMSTERDAM",1,5.5,"7","MD"
"L ORIGINAL PORT.",1,3.49,"7","OTHER"
"MINI MOZZARELLA",1,1.29,"7","MD"
"TRAUB. DUN. KERNL.",1,1.89,"7","FV"
"FEIGE BLAU",2,0.59,"7","FV"
"TOMATEN DELIZIO",1,2.49,"7","FV"
"GRUENE OLIVEN",1,1.29,"7","FV"
"CHIPSF. SOUR CRE",1,1.99,"7","OTHER"
"KESSELCHIPS BRUS",1,1.49,"7","OTHER"
"TUC CLASSIC",3,1.49,"7","OTHER"
