"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"RD-HACKFLEISCH",2,3.99,"7","MD"
"MINI SCHINKENKN.",1,3.99,"7","MD"
"AMERICAN SANDWI.",1,1.09,"7","OTHER"
"EIER BH M-L",1,1.99,"7","MD"
"COCA COLA ZERO",2,1.39,"19","OTHER"
