"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"MAGGI 5MIN. TE",6,1.49,"7","OTHER"
"G&G FRIKADELLEN",1,2.99,"7","MD"
"G&G PUTENBRUS",2,1.59,"7","MD"
"G&G SPAGHETTI",3,2.49,"7","OTHER"
"G&G MI. WA. S. 9",2,1.35,"19","OTHER"
"G&G MIWA ST. 6X 1,5L",1,1.74,"19","OTHER"
