"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"LANDL. TRINKMILCH",1,1.19,"7","MD"
"KLC PENNE FOR. 350G",1,2.49,"7","OTHER"
"MIKADO WEISS",1,0.99,"7","OTHER"
"BALISTO",1,1.49,"7","OTHER"
"KLC POPCORN SÜSS",2,0.79,"7","OTHER"
