"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"FUNNY-FR. STICKS",1,1.69,"7","OTHER"
"G&G TONIC WATER 1L",1,0.49,"19","OTHER"
"BAD BRAMB. ZIT. 0,5L",1,0.99,"19","OTHER"
"BIO E. KÖ. FRISCHK.",1,0.89,"7","MD"
"HERZ. ZIT. SAF. 0,75L",1,1.99,"19","OTHER"
