"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"BIO MÖHREN",1,1.49,"7","FV"
"LINGUINE",1,0.69,"7","OTHER"
"RIESA SPAGHETTI",1,1.39,"7","OTHER"
"EIER FREILAND XXL",1,3.99,"7","MD"
"GEHACKTE TOMATEN",1,0.65,"7","FV"
"BIO TOMATENMARK",1,1.15,"7","FV"
"FREE ISO SPORT",1,0.41,"19","OTHER"
"BIOLAND BRÖTCHEN",1,1.89,"7","OTHER"
"LÖFFELBISCUITS",1,1.99,"7","OTHER"
"BRÖTCHEN DOPPEL",1,0.29,"7","OTHER"
"QS RINDERHACK 18%",1,6.49,"7","MD"
