"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"MELONE WASSER",1,2.96,"7","FV"
"BOCKW. KNACKER",1,3.19,"7","MD"
"KNOBLAUCH",1,1.19,"7","FV"
"KR. PETERSILIE",1,0.85,"7","FV"
"EIER BH M-L",1,1.99,"7","MD"
"BIENENSTICH",1,3.99,"7","OTHER"
"PRINGLES HOT",1,1.69,"7","OTHER"
"NIC NAC S BBQ",2,1.11,"7","OTHER"
