"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"ZWIEBELN WEIß",1,0.62,"7","FV"
"BIO CHAMPIGNONS",1,1.79,"7","FV"
"BEOT. KÄSE. SCH.",1,1.69,"7","MD"
"PEPSI LIGHT",1,0.69,"19","OTHER"
"MINERALWASSER STILL",1,0.29,"19","OTHER"
