"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"KNOPPERS",1,0.39,"7","OTHER"
"KNOPPERS",1,0.39,"7","OTHER"
"PFANNER EISTEE PF.",1,0.55,"19","OTHER"
"PFANNER EISTEE ZE.",1,0.55,"19","OTHER"
"ORANGEN 2,0KG",1,2.49,"7","FV"
"KLC.CHIPS BARBECUE",1,1.09,"7","OTHER"
"FRANZBRÖTCHEN",1,0.79,"7","OTHER"
