"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"LAKFR H-MILCH 1.5%",1,1.19,"7","MD"
"LAKFR H-MILCH 1.5%",1,1.19,"7","MD"
"H-MILCH 3.5% 1L",1,1.09,"7","MD"
"H-MILCH 3.5% 1L",1,1.09,"7","MD"
"CARAMEL CRI.HO.WH.",1,2.49,"7","OTHER"
"CORNFLAKES 500G",1,1.45,"7","OTHER"
"GURKE STK",1,0.49,"7","FV"
"JOGH. LAKTOSEFREI",1,0.99,"7","MD"
"JOGH. LAKTOSEFREI",1,0.99,"7","MD"
"BUTTERK. SCH. 400G",1,2.99,"7","MD"
"BUTTERK. SCH. 400G",1,2.99,"7","MD"
