"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"CASTELLO CHEDDAR",1,1.79,"7","MD"
"KRONENBOURG 1664",2,0.6,"19","OTHER"
"NASTRO AZZURRO",1,4.99,"19","OTHER"
"1664 BLANC",2,0.6,"19","OTHER"
