"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"GRANA PADANO",1,4.29,"7","MD"
"TORTILLA WEIZ. LE",1,1.29,"7","OTHER"
"LIKE PROT BITWS",2,6.58,"7","OTHER"
"LIKE GRILLED CHI",3,3.29,"7","OTHER"
"VEG. FILETSTREIF",3,2.99,"7","OTHER"
"FRISCHE CEVAPCIC",4,2.49,"7","MD"
"TAIFUN TOFU",4,3.29,"7","OTHER"
"BANANE",1,1.99,"7","FV"
"GRANATAPFEL",1,2.99,"7","FV"
"RISPENTOMATE DEU",1,2.49,"7","FV"
"HEIDLBEEREN",1,3.49,"7","FV"
