"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"G&G MIWA CL.6",2,1.74,"19","OTHER"
"TWIX DOPPELRI",2,0.99,"7","OTHER"
"G&G BACK-CAMEMBERT",1,2.09,"7","MD"
"G&G KRÄUTERQUARK",1,0.65,"7","MD"
"JOCHEM SCHIN",1,1.53,"7","MD"
"RADIESCHEN",1,0.9,"7","FV"
