"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"MANDARINEN 750G",1,2.22,"7","FV"
"NASHI-BIRNEN",1,0.69,"7","FV"
"AVOCADOS STÜCK",1,1.11,"7","FV"
"CHERRYRISPENTOMATEN 30",1,2.59,"7","FV"
"MINI GURKEN",1,1.29,"7","FV"
