"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"HOKKAIDO BIO LOSE",1,0.89,"7","FV"
"BASMATI REIS",1,2.99,"7","OTHER"
"BIO TOFU",1,2.19,"7","OTHER"
"FRAICHO 150G",1,0.99,"7","MD"
"SALAKIS SCHAFKÄSE",1,1.99,"7","MD"
"KOKOSNUSSMILCH",1,1.19,"7","OTHER"
"AUBERGINEN STK",1,0.75,"7","FV"
"GRANATAPFEL STUCK",1,1.19,"7","FV"
"GURKE BIO STK",1,0.89,"7","FV"
"BIO PNL JOGH. 400G",1,0.99,"7","MD"
"SÜßKARTOFFELN",1,1.28,"7","FV"
"BANANEN FAIRTRADE",1,1.43,"7","FV"
"WRIGLEYS EXT.",1,2.95,"7","OTHER"
