"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"ACTIMEL DRINK",1,2.22,"7","MD"
"BIO JOGHURT 3,8",1,1.15,"7","MD"
"LM SPAGHETTONI RUV",2,1.99,"7","OTHER"
"WHITE",1,3.45,"7","OTHER"
"FRESH STRONG MINT",1,2.95,"7","OTHER"
"KBIO SKYR",1,1.45,"7","MD"
"GERVAIS HÜTTENKÄSE",2,1.99,"7","MD"
"KBIO SPEISEQUARK",1,1.09,"7","MD"
"FRESH SPEARMINT",1,2.95,"7","OTHER"
