"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"MÜLLER MILCHR",2,0.49,"7","MD"
"H.DAZS SAL.CARAMEL",1,2.99,"7","OTHER"
"DR.PEPPER ENE",6,1.69,"19","OTHER"
"G&G CURRYWURST",1,2.69,"7","MD"
"LAYS SUHWAY TERIY.",1,1.11,"7","OTHER"
"KRÜGER CAPPUC",2,3.8,"7","OTHER"
"LAYS GESALZEN",1,1.11,"7","OTHER"
"E.GEN.TIRAMIMU",1,3.99,"7","OTHER"
"KRUGER CHAI LATTE",1,2.99,"7","OTHER"
"KRŮ.CHAI LATTE",1,2.99,"7","OTHER"
"KRÜ.CHAI LATTE",1,2.99,"7","OTHER"
