"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"ZWIEBEL",1,0.35,"7","FV"
"APFEL PINK LADY",1,2.35,"7","FV"
"SALAT ZIEGE",3,2.99,"7","OTHER"
"KAROTTINI",2,0.99,"7","FV"
"EIER BH 5D M-L",1,1.59,"7","MD"
"VOLLMILCH JOGH.",2,0.99,"7","MD"
"CORNICHONS CHILI",1,0.99,"7","OTHER"
"JA!MINERALWASSE",1,1.74,"19","OTHER"
