"NAME","AMOUNT","PRICE","TAX","CATEGORY"
"HA-INNENFILET",1,4.39,"7","MD"
"TOMATENKETCHUP",1,1.29,"7","OTHER"
"ZWIEBELRINGE",1,0.99,"7","FV"
"SUN RICE CHOVIVA",1,2.49,"7","OTHER"
"COLA CHERRY",2,0.78,"19","OTHER"
"COCA COLA 2L",1,2.19,"19","OTHER"
"RED BULL APRICOT",1,1.39,"19","OTHER"
